Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_42	kPrime_43	kPrime_44	kPrime_45	kPrime_46	kPrime_47	kPrime_48	kPrime_49	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
63400	-1115.85810900889	-998.687403551496	1.23809935539348	0.502610116662376	0.844244565485074	0.950808941062854	0.335540106591948	11.8495775725437	0.745771271188977	0.465990638917305	30	4878683230302336	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.068621271711317	0.0306050873547309	0.0813361001636675	0.0246803033877358	0.0338038878771178	0.0292160608663947	0.00436277232756599	0.0438613337485914	0.0227435389510728	0.0500983841095878	0.045168602582377	0.00482467260181369	0.0354404472969109	0.0100724143546466	0.0313544166236758	0.00639707463603296	0.0302367380993709	0.035531461302674	0.00867413604049197	0.0319378478106712	0.0379978481055782	0.0355451875919686	0.0155557372385252	0.139941473603609	0.00441255848859091	0.0384590616023433	0.015023089509273	0.0302490406935107	0.0399913135797656	0.0138581377403889
63600	-1087.97214947809	-1004.02267426248	0.855486487231092	0.210265164799347	1.52217464719394	0.966538697830572	1.24613987934138	0.061056402040266	0.731610721811477	0.284167539720342	25	4205667321311319	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00321400320610986	0.0225939602105526	0.0205133919666284	0.0140020234381778	0.0229598323317834	0.056940899440955	0.0190856960680283	0.0703983384876775	0.0257254202230188	0.0144513806213498	0.0100934325468755	0.0246584111053788	0.0167068561117766	0.0244534135384809	0.0115099012947663	0.0677498073758785	0.180544271718487	0.0388363373063617	0.0884007662629108	0.0481933117501921	0.0377278925088309	0.0322944148649961	0.0238597041821775	0.0198486589393477	0.0401769125712055	0.000837436938823529	0.0241742270705181	0.00730339154144764	0.0205785364732285	0.0121673699040335
63800	-1092.26302239954	-991.604502400979	1.29236606143008	0.938521155237497	1.03563865757384	0.966538697830572	0.724973522129108	0.0485085707034914	0.717236696393494	0.242642843817253	18	4205667321311319	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	0.00581531677713329	0.0227069144100035	0.0299062560226524	0.0140020234381778	0.0206219694712501	0.0456199027824349	0.0273232049509821	0.0665066260028796	0.0295397447175988	0.0159593989472029	0.0100934325468755	0.0152655470493549	0.00766876689716113	0.0324947186958362	0.0101825513870674	0.0677498073758785	0.180544271718487	0.0388363373063617	0.0884007662629108	0.0481933117501921	0.0377278925088309	0.0358950013599455	0.0238597041821775	0.0198486589393477	0.0401769125712055	0.000837436938823529	0.0241742270705181	0.00730339154144764	0.0205785364732285	0.0121673699040335
64000	-1050.76954638282	-1000.15480789188	0.892261016957525	0.297619758107314	1.52569491854918	0.975208402619139	1.06175404535101	0.0485085707034914	0.768589089346387	0.206341429242152	4	4205667321311319	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00581531677713329	0.0227069144100035	0.0343256623806448	0.0140020234381778	0.0206219694712501	0.0456199027824349	0.0190111809217726	0.0665066260028796	0.0295397447175988	0.0159593989472029	0.00442064434087313	0.0139751043320411	0.00892214874517111	0.0324947186958362	0.0101825513870674	0.0677498073758785	0.180544271718487	0.0388363373063617	0.0780203518404855	0.0585737261726174	0.0377278925088309	0.0442070253891549	0.0238597041821775	0.0198486589393477	0.0401769125712055	0.00212787965613736	0.0241742270705181	0.0107590411019361	0.0171228869127401	0.0121673699040335
64200	-1072.54519059945	-1002.51432986982	1.08328440119579	0.525566035049595	1.4193999322301	0.949327523236454	0.678562568564938	0.0476800721705435	0.768589089346387	0.313239147193586	28	5937778801277121	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0.0104221390816277	0.0432204883443961	0.0343256623806448	0.0190969418868442	0.0151178808104387	0.0687357222045324	0.0190111809217726	0.0665066260028796	0.047286297028274	0.0159593989472029	0.00442064434087313	0.0139751043320411	0.00892214874517111	0.0324947186958362	0.0101825513870674	0.0677498073758785	0.180544271718487	0.0388363373063617	0.0780203518404855	0.0585737261726174	0.0100052507822389	0.0153118438827824	0.0238597041821775	0.0198486589393477	0.0294264205105096	0.00212787965613736	0.0241742270705181	0.0107590411019361	0.0171228869127401	0.0139620874381791
64400	-1059.00059330136	-994.743067153541	1.45210783657103	0.416185703986033	0.330303135149739	0.986635809288	0.807266607390629	0.0533650771403299	0.76999294044839	0.0777395949209713	37	2927616668783632	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0137941136229763	0.026765937539183	0.00260946395160396	0.0507104015207868	0.0203532380071353	0.0385086622796365	0.0414422765914507	0.0554550211379844	0.0526522240123502	0.0242767815535891	0.00785583554881797	0.0275161626813612	0.0185741951057666	0.0252285368369451	0.0120379755276043	0.0386687783567248	0.165746295970167	0.0234863520226943	0.0417640852940618	0.0330763702523869	0.0454037104813737	0.0293432473908146	0.0583880294732143	0.0202542485962409	0.0215442670511316	0.0106912486507857	0.015819088225388	0.0391879977893663	0.0188571721701056	0.0199882823583539
64600	-1049.12038856987	-985.223613486214	0.605407878715349	0.327466316514912	2.53859553481655	0.996447677804713	0.523125260714689	0.0533650771403299	0.747768899472252	0.151062860319291	14	2927616668783632	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0137941136229763	0.026765937539183	0.0217368108312728	0.0498458063088403	0.0229734870770621	0.0385086622796365	0.0444893531265177	0.0554550211379844	0.0450647100349522	0.0173461780122173	0.00785583554881797	0.0195550947395093	0.0185741951057666	0.0252285368369451	0.0174922917852265	0.0370744357948663	0.157557630385355	0.0419195994691202	0.026757640486494	0.0283004293958753	0.0414043727163334	0.0416267974566075	0.0414535778727055	0.0413361981535236	0.0215442670511316	0.0106912486507857	0.012178631407562	0.0276930791029005	0.0257877757114774	0.0199882823583539
64800	-1063.07930561699	-1000.47948219277	0.684722527127983	0.397796328820492	2.49615205475728	0.99593139899558	0.232482783290878	0.0533650771403299	0.774303295192449	0.125818485568979	20	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00981343258486243	0.0248370559422123	0.0423953099093114	0.0229734870770621	0.0385086622796365	0.0444893531265177	0.0554550211379844	0.0450647100349522	0.0173461780122173	0.00785583554881797	0.0224678721879691	0.0185741951057666	0.0252285368369451	0.0174922917852265	0.0370744357948663	0.157439552398526	0.0419195994691202	0.0263235858981311	0.0283004293958753	0.0414043727163334	0.0416267974566075	0.0414535778727055	0.0413361981535236	0.0215442670511316	0.0108093266376152	0.012178631407562	0.0276930791029005	0.0228749982630176	0.0199882823583539	0.0355309244542491
65000	-1056.52058561095	-992.339973012901	1.39408508461571	0.724566480881908	0.672633230438012	0.99365742004817	0.677617786084186	0.055247828544245	0.774553847170896	0.380626634653244	5	1968404152580891	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0329267627475737	0.00474732216315542	0.0302024469981947	0.119629612776536	0.0468852057233878	0.0184717641622917	0.00748509114804682	0.0139751043320411	0.0380771624607475	0.0152609704101498	0.0101825513870674	0.0477369731036775	0.180544271718487	0.0354886461056252	0.0780203518404855	0.0317814839939356	0.0100052507822389	0.0153118438827824	0.00232395706288851	0.0291279953617707	0.0252660526464707	0.00494871347947441	0.0241742270705181	0.0150469982684765	0.0269064446898105	0.036177532846513	0.0118654337275666	0.0407039018776761	0.0302339013382123	0.0164920258941977
65200	-1052.00040066189	-992.356271015457	1.52038481699931	0.581711975291247	0.334687828058291	0.983574328817025	0.749970523490351	0.0818709566362008	0.765873619602108	0.40193642328722	26	1968404152580891	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0220498325910786	0.00474732216315542	0.0302024469981947	0.119629612776536	0.0348905316708365	0.0148977279750244	0.00750895776334989	0.0162788484839701	0.0342167132291499	0.0272556444627011	0.0101825513870674	0.0477369731036775	0.180544271718487	0.0354886461056252	0.0780203518404855	0.0376446757127609	0.0100052507822389	0.0153118438827824	8.93066798276789e-05	0.0373052186307439	0.0252660526464707	0.00845972075778604	0.0241742270705181	0.0115359909901649	0.0269064446898105	0.036177532846513	0.0118654337275666	0.0381599410375992	0.0405924427972922	0.012855485478585
65400	-1076.84388673647	-1008.77993663642	1.6185077389425	0.772614408897387	0.890609833786652	0.979379529114757	0.583083526888047	0.0590267846967883	0.739799214530319	0.0818895283359151	17	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0.0235188795131403	0.0172891536828883	0.0284920605083931	0.029667240553032	0.0188303308085861	0.0392391415620426	0.102250477127043	0.0103615668337882	0.0262902569642969	0.00876342681293951	0.0169720148939773	0.0409367015238264	0.018236818712869	0.0179207849247572	0.0370744357948663	0.157439552398526	0.0419195994691202	0.0197874981230601	0.0459761467826565	0.0438711948655851	0.0416267974566075	0.0683795069741114	0.0222061851770512	0.0203170462133752	0.000934425809634183	0.0180479583948297	0.0276930791029005	0.0185963655002084	0.0186241117891478	0.01873724172674
65600	-1055.97107664417	-997.810509468924	1.13449094703045	0.267904281198511	1.53943166788407	0.981094682757295	0.409760067880597	0.0806445042621885	0.77396227334416	0.0639240638003885	28	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0230510649735593	0.00841769111130061	0.033009253431152	0.0384748123680794	0.0267163320310861	0.0392391415620426	0.0914086290046886	0.0257189539380336	0.0231838200684836	0.00876342681293951	0.0169720148939773	0.0106634036286065	0.018236818712869	0.0167560215589326	0.0839268308974038	0.157439552398526	0.0144434414513766	0.0197874981230601	0.0497982341767443	0.0359132287381358	0.0416267974566075	0.0683795069741114	0.0222061851770512	0.0097813221071435	0.00370297628215912	0.0180479583948297	0.0276930791029005	0.0333328903094623	0.0186241117891478	0.0146850025255902
65800	-1081.09011845362	-999.738950343989	0.860853044505957	1.75967510715742	1.77967507170553	0.997075827906111	0.569912228051731	0.0818709566362008	0.775614887673212	0.206418082397664	27	221007766176042	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00288876178096399	0.0158440384167319	0.0388884286370362	0.0181665178718684	0.120047109097627	0.0384544375779595	0.00953708574986271	0.0128917490425127	0.0193003716325416	0.0279156290848481	0.0170234335598273	0.0105364234547955	0.0477369731036775	0.180544271718487	0.0372544595021254	0.0819754465857862	0.0221812929736012	0.0270505095503276	0.0176968521944564	0.019921135560019	0.013480787023049	0.0264990676148692	0.0127857961782423	0.0241742270705181	0.0115359909901649	0.0269064446898105	0.046293376358249	0.0385286282259001	0.0231933119614754	0.0107474427926647
66000	-1042.9671050556	-985.722165134305	0.91678609158623	0.417865352426773	1.69535798455267	0.976359876451515	0.453170675443564	0.0513410482710193	0.76124148926414	0.0606247215409105	23	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0.0118596314665082	0.0278742755272956	0.033009253431152	0.0404307519622124	0.0488034336549876	0.0430216473948809	0.0914086290046886	0.0257189539380336	0.0231838200684836	0.00876342681293951	0.0169720148939773	0.0100750825923919	0.018236818712869	0.0167560215589326	0.0246881872878402	0.157439552398526	0.0144434414513766	0.0197874981230601	0.0863861085736891	0.0366032045434031	0.0225813667383328	0.0675847734880847	0.0304966215129974	0.00577981773917349	0.00370297628215912	0.0180479583948297	0.0276930791029005	0.0333328903094623	0.0186241117891478	0.0166946512456645
66200	-1045.3480034464	-977.829829358761	1.84457275028235	1.0518244736293	0.822944294886579	0.997135215748608	0.322036529827337	0.0338385676065661	0.76124148926414	0.0625968715378854	10	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0110452840666444	0.0170447506802498	0.033009253431152	0.0457340344636376	0.0438717510992198	0.0430216473948809	0.0914086290046886	0.0260933169908612	0.0231838200684836	0.00700978618146857	0.0178809799528724	0.0100750825923919	0.00586910312177931	0.0167560215589326	0.0246881872878402	0.157439552398526	0.032563197275952	0.00487314010760476	0.0985166036127383	0.0383168229211655	0.0349490823294225	0.061169149764438	0.0280738673931481	0.0313761024826417	0.00370297628215912	0.0180479583948297	0.0276930791029005	0.0101461054895726	0.0133304395804875	0.0231102749693112
66400	-1038.55488531586	-989.640969046002	2.15163426982098	1.29575822632442	1.1049872007916	0.996833346916769	0.205415584880457	0.0338385676065661	0.76124148926414	0.0750965955986628	32	5252329851343022	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0182951980513751	0.035795599145796	0.0787432878947896	0.00418892831099943	0.0519757092505776	0.0914086290046886	0.0292112170885744	0.0231838200684836	0.00700978618146857	0.0178809799528724	0.00695718249467869	0.00807818059358111	0.0167560215589326	0.0324525148782411	0.161630651443124	0.0317674706046764	0.0156874193905235	0.0481758024316668	0.0350470183849199	0.0349490823294225	0.061169149764438	0.0280738673931481	0.0313761024826417	0.00370297628215912	0.0180479583948297	0.0276930791029005	0.00946824009417127	0.0133304395804875	0.0388327190838814	0.0191109687619514
66600	-1065.75746239577	-985.451168050359	0.972906788028652	0.687873706031273	1.2129023438933	0.987613182321349	0.541034425464919	0.0338385676065661	0.774197250637603	0.0908942641240011	20	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0182951980513751	0.0169090563529284	0.0414815614601859	0.0334983777780171	0.0477235741945021	0.0388327190838814	0.0914086290046886	0.0590324822445526	0.0231838200684836	0.00837805345055869	0.0268081374971687	0.00670524817266112	0.00807818059358111	0.0167560215589326	0.0324525148782411	0.161630651443124	0.0317674706046764	0.0107538765688172	0.0481758024316668	0.0350470183849199	0.0261903731689118	0.0699278589249487	0.0280738673931481	0.0313761024826417	0.00370297628215912	0.0180479583948297	0.0176575025617734	0.0118616758333528	0.0233660161216146	0.0128772750136584
66800	-1041.18471883128	-982.425172778686	0.633065217003086	0.537560197267697	2.64064101150159	0.998231123655306	0.434618586319351	0.0338385676065661	0.750893272362272	0.102559512709757	32	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0182951980513751	0.0169090563529284	0.0476150622774363	0.0374745105252884	0.0477235741945021	0.0388327190838814	0.0914086290046886	0.048616343465102	0.00968911231706899	0.00837805345055869	0.0268081374971687	0.00670524817266112	0.00807818059358111	0.0167560215589326	0.0428686536576917	0.161630651443124	0.0317674706046764	0.0161179914726684	0.0481758024316668	0.0350470183849199	0.0261903731689118	0.0699278589249487	0.0339596517320998	0.027487410174003	0.00370297628215912	0.0180479583948297	0.0120551321638959	0.0174640462312303	0.0233660161216146	0.00890114226638714
67000	-1084.9224235417	-1001.47185680966	0.966431139730734	0.436270372807678	1.92199104168304	0.987760028848005	0.645635026482449	0.0574333953347294	0.74457367943019	0.326856924807826	31	6762125196824805	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0293177493736069	0.0228118496615535	0.0446738151749682	0.0605939516357169	0.0226779977177854	0.00647830437380113	0.0541367796709998	0.167030848572983	0.0112177389060599	0.0114610113474066	0.00422718579698998	0.0238510965464403	0.030328510694241	0.0257327795545983	0.0152693800244336	0.0468875087609507	0.135207711874848	0.00509433178595325	0.0543116726336893	0.0315242057651938	0.0298206949000781	0.0281481768387582	0.0167202357027221	0.0137175288054	0.0290490970415624	0.00999623021602271	0.0116843651282527	0.0166290329803027	0.0168550200129192	0.0245451885017613
