Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_42	kPrime_43	kPrime_44	kPrime_45	kPrime_46	kPrime_47	kPrime_48	kPrime_49	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
76600	-964.722274301418	-1032.85547039543	1.42429101630808	0.375166137747142	0.524433473561292	0.997762393228294	0.232924124199222	4	2061006321433669	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0110115755689524	0.17479820749414	0.0496281867382722	0.128081022930382	0.00694838067588997	0.0253738139549011	0.0135816500864387	0.0186009334430281	0.00694838067588997	0.0457953126320228	0.0338020764719884	0.0285434090760493	0.00858634762503519	0.0431777255594104	0.00931172903625344	0.029769626063038	0.0197868391627219	0.0530287888990141	0.0350842165526572	0.0146616970966598	0.0244969507379821	0.0127265167245636	0.0297306430998015	0.0521197739266755	0.0123471163875814	0.0219832503348502	0.0188955278286753	0.0120979077605943	0.0305512999518466	0.0285310935046845
76800	-967.617577094041	-1034.37604298413	0.600352114398463	0.470974469928779	1.85911112480172	0.997244065504145	0.501589553674485	10	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0110115755689524	0.17479820749414	0.0815595270725598	0.105280899506488	0.019561988068117	0.0135816500864387	0.0186009334430281	0.0273722090750781	0.0091146086362473	0.0198858652488682	0.0338020764719884	0.0285434090760493	0.0148204854059203	0.0431777255594104	0.0113513488157045	0.0235354882821529	0.0197868391627219	0.0530287888990141	0.0350842165526572	0.0146616970966598	0.0244969507379821	0.0127265167245636	0.0297306430998015	0.0521197739266755	0.0103074966081303	0.0219832503348502	0.0188955278286753	0.0120979077605943	0.0305512999518466	0.0285310935046845
77000	-967.383985952415	-1034.54153350177	1.27545402084456	1.31083948094756	0.490658042787023	0.997451737841167	0.352061043333882	24	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0110115755689524	0.17479820749414	0.0815595270725598	0.105280899506488	0.0234247018623007	0.0135816500864387	0.0186009334430281	0.0175128238044776	0.0193926849946461	0.0198858652488682	0.0338020764719884	0.0285434090760493	0.0148204854059203	0.0431777255594104	0.0113513488157045	0.0235354882821529	0.0197868391627219	0.0585907288064705	0.0350842165526572	0.0146616970966598	0.0244969507379821	0.0028831719351251	0.0297306430998015	0.0521197739266755	0.0103074966081303	0.0219832503348502	0.0188955278286753	0.0120979077605943	0.0305512999518466	0.0285310935046845
77200	-972.550167775894	-1033.72987216285	1.54320279735233	0.712276991064837	0.635172473207219	0.983224855184264	0.318025712086269	8	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00381438428751389	0.181995398775578	0.0815595270725598	0.105280899506488	0.0234247018623007	0.0135816500864387	0.0186009334430281	0.0175128238044776	0.0193926849946461	0.0198858652488682	0.0338020764719884	0.0285434090760493	0.0148204854059203	0.041493520666706	0.0113513488157045	0.0190278278076855	0.0197868391627219	0.0585907288064705	0.0350842165526572	0.0146616970966598	0.0261811556306865	0.0028831719351251	0.0297306430998015	0.0521197739266755	0.0103074966081303	0.0219832503348502	0.0234031883031427	0.0120979077605943	0.0305512999518466	0.0285310935046845
77400	-992.364163096751	-1037.26558302236	1.07003130041126	0.84932069014077	0.997775832396388	0.979770062989731	0.287648687863716	9	8466954280062355	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0144118637791482	0.0139132057946274	0.173222367898121	0.0481156335982282	0.0901657678387841	0.0122712059149534	0.0215037688807234	0.0256427811365605	0.0175141431809696	0.0648707679805054	0.0124890353484903	0.0362982202182647	0.0114236502511715	0.0224010386982757	0.034426945190735	0.0115533123077517	0.0171934947313837	0.0235071861483982	0.0323008335018713	0.0358446809205486	0.00790315147444211	0.0334398792966166	0.0492614934940947	0.00875819273866103	0.0504511375193603	0.0338676583229518	0.0159748426253234	0.0307570071938638	0.0290943066528247	0.0214224273623495
77600	-997.020187480933	-1034.68400555598	0.516900430906679	0.398969897960296	2.20611285507439	0.939961852623753	0.625392371107953	15	3521318235350484	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0120979077605943	0.0305512999518466	0.181995398775578	0.0815595270725598	0.0961601119112915	0.0234247018623007	0.0135816500864387	0.0166909839461882	0.0175128238044776	0.0193926849946461	0.0198858652488682	0.0429228640671849	0.0285434090760493	0.0160006715191685	0.041493520666706	0.0113513488157045	0.0190278278076855	0.0197868391627219	0.0605006783033104	0.0350842165526572	0.0146616970966598	0.0261811556306865	0.0028831719351251	0.0297306430998015	0.0521197739266755	0.0103074966081303	0.0219832503348502	0.0234031883031427	0.0285310935046845	0.00263419817426577
77800	-992.055471377132	-1037.34370713325	0.870859769159999	0.633015835173055	1.05697520209006	0.961194404649342	0.72018606918053	16	1222572594265942	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0120979077605943	0.0305512999518466	0.181995398775578	0.0810255556282155	0.0961601119112915	0.0117123509311503	0.0117123509311503	0.0135816500864387	0.0166909839461882	0.0198858652488682	0.0369055087991237	0.0429228640671849	0.0285434090760493	0.0160006715191685	0.041493520666706	0.0113513488157045	0.0190278278076855	0.0197868391627219	0.0605006783033104	0.0028831719351251	0.0521197739266755	0.0146616970966598	0.0261811556306865	0.0297306430998015	0.0350842165526572	0.0103074966081303	0.0219832503348502	0.0234031883031427	0.0285310935046845	0.00316816961861001
78000	-961.678882896361	-1030.20613691707	1.32133234602337	0.419394493403445	0.417149095885176	0.99926324022086	0.43751782166568	26	6907704377577028	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0120979077605943	0.0305512999518466	0.181995398775578	0.0810255556282155	0.0961601119112915	0.0117123509311503	0.0117123509311503	0.0135816500864387	0.0166909839461882	0.0198858652488682	0.0369055087991237	0.0429228640671849	0.0285434090760493	0.0160006715191685	0.041493520666706	0.0113513488157045	0.0190278278076855	0.0197868391627219	0.0302503391516552	0.0521197739266755	0.0146616970966598	0.0261811556306865	0.0302503391516552	0.0326138150349266	0.0350842165526572	0.0103074966081303	0.0219832503348502	0.0234031883031427	0.0285310935046845	0.00316816961861001
78200	-968.472518379174	-1034.79927835045	1.60035727560562	0.502677857527871	0.367584932634671	0.986799905127625	0.493796355989025	31	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.160715090422036	0.0450059513785914	0.086621453729726	0.0122712059149534	0.0315352218398129	0.0249593537837047	0.0175141431809696	0.0648707679805054	0.0124890353484903	0.0362982202182647	0.0239309277272566	0.00364580142302114	0.034426945190735	0.0127040619601795	0.0278762116147578	0.0235071861483982	0.0323008335018713	0.0358446809205486	0.00790315147444211	0.0334398792966166	0.0499449208469505	0.00875819273866103	0.0504511375193603	0.0410861065913703	0.0179171455707488	0.010239071635267	0.0159748426253234	0.0307570071938638	0.0179171455707488	0.0290943066528247
78400	-966.412486333288	-1033.57405108605	1.4624057377453	0.601729398138526	0.277072398536244	0.99180797934952	0.344933910387024	44	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.160715090422036	0.039535993648796	0.086621453729726	0.0122712059149534	0.0315352218398129	0.00931721691623386	0.0175141431809696	0.0648707679805054	0.0124890353484903	0.0362982202182647	0.0202521831562102	0.00364580142302114	0.034426945190735	0.03124384622276	0.0149212759313921	0.0235071861483982	0.0323008335018713	0.0373167820268115	0.00790315147444211	0.0334398792966166	0.0417618547832703	0.00875819273866103	0.0504511375193603	0.056270180953214	0.0179171455707488	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0179171455707488	0.0290943066528247
78600	-964.386103789348	-1032.94538607567	1.12731996570197	0.31177007004266	0.699867561273318	0.999272935209079	0.331286825227821	14	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.160715090422036	0.039535993648796	0.086621453729726	0.0122712059149534	0.0315352218398129	0.00931721691623386	0.0175141431809696	0.0318456484716872	0.0124890353484903	0.0362982202182647	0.0202521831562102	0.00364580142302114	0.034426945190735	0.03124384622276	0.0149212759313921	0.0235071861483982	0.0323008335018713	0.0373167820268115	0.00790315147444211	0.0334398792966166	0.0417618547832703	0.00875819273866103	0.0504511375193603	0.0892953004620322	0.0179171455707488	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0179171455707488	0.0290943066528247
78800	-977.743455163162	-1035.36166152729	1.40752623597859	0.374972359283567	0.704218294962318	0.982722112310703	0.419171336562078	4	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.160715090422036	0.017780187041612	0.086621453729726	0.0187505579654533	0.0315352218398129	0.0160497263908873	0.0175141431809696	0.0318456484716872	0.0124890353484903	0.0362982202182647	0.0202521831562102	0.00364580142302114	0.0396402008660093	0.03124384622276	0.0149212759313921	0.032984628436015	0.0228233912142544	0.0373167820268115	0.00790315147444211	0.0334398792966166	0.0417618547832703	0.0120888821454175	0.0504511375193603	0.0892953004620322	0.0179171455707488	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0179171455707488	0.0290943066528247
79000	-981.437569564331	-1037.33474511561	1.57807830792645	1.40579468497901	0.141079197626459	0.969281323019833	0.455829650365344	14	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.160715090422036	0.017780187041612	0.086621453729726	0.0187505579654533	0.0315352218398129	0.0160497263908873	0.0175141431809696	0.0318456484716872	0.0124890353484903	0.0362982202182647	0.0202521831562102	0.00364580142302114	0.0396402008660093	0.03124384622276	0.0149212759313921	0.032984628436015	0.0228233912142544	0.0373167820268115	0.00790315147444211	0.0334398792966166	0.0417618547832703	0.0120888821454175	0.0504511375193603	0.0892953004620322	0.0179171455707488	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0179171455707488	0.0290943066528247
79200	-988.271714249567	-1037.2794734697	0.942148438904948	0.56594027846008	1.05029572834123	0.972225361900677	0.754213153710603	10	5732264486311582	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.160715090422036	0.017780187041612	0.086621453729726	0.0158779880872629	0.0315352218398129	0.0160497263908873	0.0175141431809696	0.0318456484716872	0.0135355020991998	0.0362982202182647	0.0192396087321761	0.00364580142302114	0.0396402008660093	0.03124384622276	0.0273126207813658	0.0306209532587104	0.0228233912142544	0.0536192033135281	0.00861376235570368	0.0334398792966166	0.0417618547832703	0.0120888821454175	0.029159027470314	0.0892953004620322	0.00478925770499519	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0281351191964166	0.0290943066528247
79400	-974.351576915679	-1036.35531655749	0.86295749453886	0.20640874049319	1.22482076811649	0.988429768279305	0.735667484823567	2	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	0.149372251892052	0.0115672931074431	0.111143749550281	0.0158779880872629	0.0315352218398129	0.0160497263908873	0.0175141431809696	0.0318456484716872	0.0135355020991998	0.0518665893222581	0.0114933804634214	0.00364580142302114	0.0396402008660093	0.03124384622276	0.0208396496254916	0.0256222259545413	0.0454302230934211	0.0536192033135281	0.0155989618718405	0.0167029715782229	0.0417618547832703	0.0120888821454175	0.029159027470314	0.0731231710535246	0.00478925770499519	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0281351191964166	0.0290943066528247
79600	-967.644793856508	-1034.68151025108	1.39636396218839	0.620572929043082	0.709715285007726	0.994183571129415	0.533709021076091	4	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.149372251892052	0.0115672931074431	0.111143749550281	0.0158779880872629	0.0315352218398129	0.0160497263908873	0.0220981003742569	0.0318456484716872	0.0135355020991998	0.0518665893222581	0.0114933804634214	0.00364580142302114	0.0396402008660093	0.03124384622276	0.0208396496254916	0.0256222259545413	0.0454302230934211	0.0536192033135281	0.0155989618718405	0.0167029715782229	0.0417618547832703	0.0120888821454175	0.029159027470314	0.0685392138602373	0.00478925770499519	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0281351191964166	0.0290943066528247
79800	-971.39124851	-1037.66266247716	1.38314208683273	1.25498171776077	1.02807868493852	0.995377033230723	0.294916606396979	16	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.149372251892052	0.00911110290966604	0.111143749550281	0.0158779880872629	0.0315352218398129	0.0160497263908873	0.0220981003742569	0.0193183084606644	0.0135355020991998	0.0387594174733956	0.0261581403853627	0.00350292238172948	0.0445521923740047	0.0273733358807545	0.0208396496254916	0.0256222259545413	0.0454302230934211	0.0536192033135281	0.0155989618718405	0.0167029715782229	0.0417618547832703	0.0246162221564403	0.029159027470314	0.0685392138602373	0.00478925770499519	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0281351191964166	0.0290943066528247
80000	-1003.53047535735	-1039.10561707379	1.44569045146597	0.748868727595016	0.126740304207348	0.96982659006324	0.595196001379827	2	5732264486311582	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.149372251892052	0.00911110290966604	0.111143749550281	0.0158779880872629	0.0315352218398129	0.0160497263908873	0.0226007566023555	0.0193183084606644	0.0135355020991998	0.0315106784563153	0.0261581403853627	0.00350292238172948	0.0440495361459061	0.0273733358807545	0.0208396496254916	0.0256222259545413	0.0454302230934211	0.0536192033135281	0.0155989618718405	0.0167029715782229	0.0417618547832703	0.0246162221564403	0.029159027470314	0.0685392138602373	0.00478925770499519	0.0209719528199383	0.0159748426253234	0.0307570071938638	0.0353838582134969	0.0290943066528247
80200	-977.347336999602	-1034.8054274224	1.53934966474515	0.410415995351791	0.699281294333265	0.98369640127626	0.528203451988989	0	4878683230302336	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.149372251892052	0.00999773725609424	0.111143749550281	0.0158779880872629	0.0315352218398129	0.0249935967647818	0.0226007566023555	0.0193183084606644	0.0135355020991998	0.0425802555504658	0.0290990242938989	0.00692875760362142	0.0328913453144112	0.0202085961412427	0.0208396496254916	0.0256222259545413	0.0454302230934211	0.0446753329396336	0.0155989618718405	0.0173644592891393	0.0407681339647739	0.0239547344455239	0.029159027470314	0.0685392138602373	0.00578297852349161	0.0353838582134969	0.0159748426253234	0.0307570071938638	0.0290943066528247	0.0209719528199383
